Date,Content
2018-10-30,Tesla was accused in a lawsuit of overstating the safety of its Autopilot system Tesla's Elon Musk continues to flirt with trouble on Twitter 
2018-10-31,Avenue Capital’s Marc Lasry tells @ErikSchatzker he’s buying Tesla debt and isn’t worried about the company’s ability to pay. Watch the full interview ➡️ 
2018-11-01,Panasonic is on the verge of turning a profit at the giant U.S. battery factory it operates with Tesla A group of Tesla investors wants the electric-car maker’s board to grow up 
2018-11-02,Turns out Tesla's solid quarterly profit was helped by some extra credit  via @bopinion
2018-11-08,"Will a new chair hold Elon Musk accountable at Tesla? Don't hold your breath.  via @bopinionTesla may qualify to be included in the S&amp;P next year, Macquarie says Here's what we know about Tesla's new chair, Robyn Denholm Robyn Denholm replaces Elon Musk as Tesla's chair Tesla appoints Robyn Denholm to be chairman of the board of directors, after a run-in with securities regulators cost Elon Musk the position "
2018-11-09,Robyn Denholm's no-nonsense methods may be exactly what Tesla needs ⚡ Tesla insider Robyn Denholm replaces Elon Musk as board chair  via @TicTocCalifornia plans to replace three natural gas-fired power plants with batteries from Tesla 
2018-11-11,"VW is planning a $21,000 subcompact e-car to challenge Tesla "
2018-11-14,Tesla customers alleged their Model S and Model X cars would suddenly speed up 
2018-11-15,Elon Musk is boosting Tesla deliveries by making acquisitions and lining up contracts with trucking haulers 
2018-11-16,Customers are stretching their budgets to get a Tesla Model 3 
2018-11-22,Here's the story behind Tesla's forgotten Gigafactory  
2018-11-25,Tesla is taking the Model 3 on a European tour - but not visiting Britain 
2018-11-28,"Tesla begins the second phase of its virtual power plant in South Australia as it seeks to potentially connect 50,000 homes "
2018-11-29,"In China, your Tesla or BMW could be talking to the government Tesla customers have racked up 1 billion miles driven on Autopilot "
2018-12-02,"Tesla is killing off demand for plug-in hybrid cars, just as they were getting good "
2018-12-05,Tesla near $360 a share could let it pay off March debt in stock 
2018-12-06,"VW is in slash and burn mode to save money as the world’s largest automaker pursues a $50 billion tech shift to fight Tesla Tesla will start production in China in the second half of 2019, Shanghai says "
2018-12-07,"Tesla rebounds from tweet chaos, gets upgrade at Jefferies Tesla replaces legal chief with power lawyer Dane Butswinkas from Washington Volvo is charging up its e-garbage trucks to try and get ahead of Tesla's big rig Tesla replaces its legal chief with a power lawyer from Washington Tesla plans to use a stock-cash mix to pay off its March debt "
2018-12-11,"Correction: Elon Musk disputes tweet that he doesn’t want to be Tesla chair again Elon Musk disputes a ""60 Minutes"" tweet that stated he didn't want to be Tesla's chairman again Tesla plans to offer $837 million of bonds backed by auto leases in its second trip to the market for asset-backed securities this year "
2018-12-12,Tesla has stores around the world but none in Africa. That may be about to change 
2018-12-13,China electric-car gold rush is luring more hopefuls ahead of Tesla's planned offensive 
2018-12-16,"NIO, the U.S.-listed Chinese upstart seeking to take on the likes of Tesla, said China will continue to be a big luxury car market despite falling car sales "
2018-12-17,Tesla workers start a push to unionize a solar-panel factory 
2018-12-18,"Tesla’s head of global sales and marketing has left the electric-car maker in the midst of a year-end deliveries push Tesla may be at an ""emerging peak"" in both sentiment and share price, Morgan Stanley says "
2018-12-19,"Inside a ""hellish,"" roller-coaster year for Tesla—and what could come next  "
2018-12-21,Tesla fans in China are rejoicing: the trade truce is making American-made cars cheaper 
2018-12-22,Elon Musk says Tesla should have mid-range Model 3 orders by year-end 
2018-12-28,"Tesla adds Larry Ellison and Walgreens executive Kathleen Wilson Thompson to its board after SEC deal Tesla adds Larry Ellison and Kathleen Wilson-Thompson to its board of directors, fulfilling the terms of its settlement with U.S. securities regulators "
2018-12-30,Think you know Tesla? Take this quiz and prove it 
2018-12-31,Tesla is getting ready to break ground on its Shanghai factory and Elon Musk can’t wait to visit 
2019-01-01,"Elon Musk was born and raised in which country? If you know that then try the other 29 questions in our Tesla quiz Sandy Munro takes cars to pieces, looking for strengths and weaknesses in their designs. He has some observations on Tesla's Model 3 "
2019-01-02,"Tesla's unexpected car price cut sends bonds into the tank Here's why Tesla's stock is falling despite record sales numbers  via @bopinionAt least one analyst is flagging the Tesla selloff as “overdone” The 63,150 Model 3s Tesla delivered in the last three months of 2018 trailed the roughly 63,700 average analyst estimate  Tesla plunged in early trading after delivering fewer Model 3 sedans than analysts expected in the fourth quarter and cutting prices to partially make up for the federal tax credit that’s been halved in the U.S LATEST: Tesla plunged in early trading after delivering fewer Model 3 sedans than analysts expected in the fourth quarter and cutting prices  Tesla has announced the company will cut vehicle prices by $2,000 in the U.S. Watch full coverage LIVE:  "
2019-01-03,Tesla is close to Model 3 approval for Europe sales Tesla has turned a corner with its first attempt at mass-manufacturing a sedan 
2019-01-05,Tesla has unmistakably left what Elon Musk described as “production hell” 
2019-01-06,Elon Musk is wrong: Tesla isn't America's No. 1 premium carmaker Elon Musk is wrong: Tesla isn't America's no.1 premium carmaker Elon Musk isn't keen on investors dragging his girlfriend into a lawsuit over his now-infamous tweet about taking Tesla private 
2019-01-07,"Elon Musk treks to Shanghai to break ground on Tesla's first car-production site  Why Tesla might find 2019 a lot less miserable than 2018  Tesla finally breaks ground on its planned $5 billion factory in China - but the timing couldn't be more inauspicious Elon Musk treks to Shanghai to break ground on Tesla's first car-production site Elon Musk says he's incredibly excited to be in China, where Tesla is building its first factory outside the U.S. After 4 years of planning, Tesla is breaking ground for its $5 billion factory in China. But the timing isn't ideal Elon Musk tweets that he will break ground for Tesla’s factory in China on Monday "
2019-01-10,Tesla may offer a Roadster option where the car can float above ground using SpaceX thrusters 🚀 
2019-01-13,"Why Tesla might find 2019 a lot less miserable than 2018 A road trip in a Tesla is less fun than you'd think Tesla's life after hell
Elon Musk breaking ground at Tesla's new China gigafactory is one of Bloomberg's photos of the week  If crypto is going to revolutionize the financial system, then giving it useful add-ons — like dollars, or Tesla shares — can’t hurt  via @bopinion"
2019-01-14,Tesla is offering up an electric Model 3 sedan as a bounty to cybersecurity researchers if they can hack into the car and find vulnerabilities Cadillac takes aim at Tesla with an SUV priced below Elon Musk's Model X Nissan challenges Tesla and Chevy by unveiling a Leaf that drives longer 
2019-01-17,Tesla leans on California for almost half of all Model 3s registered Elon Musk ends customer referral program that included free electric charging for Tesla buyers because it’s adding too much cost to the vehicles 
2019-01-18,"Elon Musk is cutting Tesla's full-time workforce by 7%, warning in a blog post that the “road ahead is very difficult”  The Elon Musk who announced Tesla job cuts sounded a lot less bullish than the Musk investors have read or heard from lately The never-ending clash between Tesla bears and bulls took on new life after the company announced layoff plans Tesla prides itself on doing things differently than the major carmakers, but it's following in their footsteps with big job cuts Tesla's not supposed to be a normal car company, but it's cutting jobs like one  via @bopinionTesla may lose the title of most valuable U.S. carmaker as General Motors catches up Tesla slumps after cutting 3,000 jobs, warning the “road ahead is very difficult” in making electric cars more affordable for the mass market  Tesla will cut its full-time employee headcount by 7%. And CEO Elon Musk says the ""road ahead is very difficult"" for the electric-car maker Tesla shares tumble about 5.6% in early U.S. trading after announcing a plan to cut 7% of jobs  Tesla shares tumble in pre-market trading after saying it will cut its full-time employee headcount by 7% BREAKING: Tesla plans to cut its full-time employee headcount by about 7%  "
2019-01-19,Tesla Model 3 wait list is trying the patience of customers and could spell trouble for Elon Musk Tesla customers losing patience with a three-year wait for a Model 3 could spell trouble for Elon Musk 
2019-01-20,Elon Musk has backed himself into a corner with Tesla's most crucial car Why Tesla's long Model 3 waitlist could be a massive problem 
2019-01-21,Tesla receives permission to start selling its Model 3 in Europe 
2019-01-22,Tesla denies signing a pact with China's Lishen to supply batteries for its new Shanghai car factory 
2019-01-23,Tesla has reduced the amount of hours it’s producing Model S sedans and Model X crossovers 
2019-01-26,"Tesla doubled service staff in Norway, seeking to address customer frustration at service delays in one of its top markets, according to a local report "
2019-01-27,Porsche’s first direct challenge to Tesla is the one car we can’t wait to drive in 2019 Tesla may offer an option on the upcoming Roadster sports car to enable drivers to float above the ground using thrusters from SpaceX 🚀 
2019-01-29,Tesla has just 4 weeks to rally 21%... or pay $920 million on bonds 
2019-01-30,"As Tesla bond comes due, a Chinese challenger plans similar debt Tesla reported earnings that fell short of analysts’ estimates as CEO Elon Musk cuts jobs to keep the company profitable Tesla investors are facing more turbulence after earnings Here is everything Wall Street wants to hear from Tesla's Elon Musk today "
2019-01-31,"Tesla's job cuts announced earlier this month will include more than 1,000 workers in its home state of California Tesla's surprise CFO exit may add fuel to ""conspiracy theories."" Here’s what analysts are saying Meet Tesla's newly minted millennial CFO  Elon Musk may be more predictable these days - but the exit of Tesla's CFO still spooked investors Elon Musk told investors Tesla can get production up and running in China with only $500 million Tesla didn't so much bury the lede as entomb it  via @bopinion"
2019-02-02,Frigid response from Tesla Model 3 owners about how their electric cars performed during the polar vortex Tesla Model 3 owners vent about polar vortex affecting cars 
2019-02-03,Meet Tesla's newly minted millennial CFO Tesla Model 3 owners are complaining about how their electric cars performed during the polar vortex 
2019-02-04,"Volkswagen will use Tesla batteries at U.S. car-charging stations Tesla signs a pact to buy Maxwell Technologies, valuing each share at $4.75 Tesla owners are complaining about how their electric cars performed during the polar vortex "
2019-02-06,Elon Musk’s tweet praising Daimler’s Sprinter van triggered talks between the German manufacturer and Tesla over potential cooperation on an electric version 
2019-02-08,Where's Elon? European fans are looking out for the Tesla chief 
2019-02-09,"In a move that will surely delight his many European fans, Elon Musk confirmed in a tweet that he is in Europe for the launch of the Tesla Model 3 Tesla fans in Europe are on alert for possible appearance by Elon Musk as a first shipment of Model 3s arrives in Belgium 
"
2019-02-10,Tesla cuts Model 3 price for the second time this year 
2019-02-11,"Tesla wanted to disrupt the global auto market, but a new company maybe ready to disrupt Tesla's world of electric vehicles Tesla faces a heavy lift as the Model 3 enters Europe and China T. Rowe Price sold almost half of its stake in Tesla during the fourth quarter "
2019-02-12,"Tesla's newest competitor? It's a $15,500, 3-wheeled car made in Canada. @edludlow and @natalieobiko report ▶️  "
2019-02-13,An analysis of government data disputes a finding by safety regulators and promoted by Tesla that crash rates of its older vehicles declined after they were equipped with an automatic steering capability 
2019-02-14,Tesla is rushing Model 3s to China before the trade-war truce expires  via @TicToc 
2019-02-17,"Elon Musk leaves OpenAI research group to focus on Tesla, SpaceX There's a new Tesla feature: Dog Mode "
2019-02-19,"Tesla's revenue double in the U.S. last year, while dropping in China  Tesla again reveals an unhealthy focus on shorts and critics  via @bopinionThere’s plenty of demand for Tesla's Powerwall home-battery systems. The trick is finding installers that have them "
2019-02-20,"Tesla doesn't publish an org chart, so we made one Would-be Tesla customers wait months for their deposit refunds Tesla's trying to tell us something, but we keep not listening  via @bopinionTesla is losing its general counsel after just two months on the job Elon Musk corrects a prediction for the number of cars Tesla will produce in 2019 Elon Musk dials back Tesla production forecast, hours after making it LATEST: Elon Musk tweets that Tesla plans to make about 500,000 cars in 2019, in line with the carmaker's previous guidance "
2019-02-21,Tesla's newest top lawyer has testified to being a true believer 
2019-02-22,Tesla’s Model 3 lost a coveted recommendation from Consumer Reports 
2019-02-23,Tesla's Model 3 dominated the global electric-car market in 2018 
2019-02-24,"Is Tesla a cult? A BMW dealer gives credit to Musk's company it keeps ""selling more cars"" and taking bites out of the competition "
2019-02-25,The SEC says Elon Musk's February 19 tweet about Tesla production violated his settlement and asked a judge to hold him in contempt 
2019-02-26,"A unknown lawyer at Tesla has been given a very unique job. Who is Elon Musk’s Twitter Sitter, and what the heck is he or she thinking right now? Software glitches are forcing carmakers to follow Tesla’s lead Tesla is edging closer to recording its second death cross since September An Elon Musk-SEC ""boxing match"" is the last thing Tesla investors need Elon Musk hasn't stopped tweeting. “Something is broken with SEC oversight,” the Tesla CEO said “I hope they take away his phone."" This Tesla bull is fed up at Elon Musk’s tweets, saying they're costing investors money Elon Musk says the SEC forgot to read Tesla's earnings transcript, after regulator alleges his tweet violated settlement "
2019-02-27,"Elon Musk is out tweeting again, teasing about some Tesla news, barely a day after his social media behavior brought him more regulatory trouble Elon Musk's run-in with regulators and executive exits have made it all but certain that Tesla will have to pay $920 million to bondholders Hyundai becomes the latest automaker to pledge massive spending to transform the industry and fend off competition from the likes of Tesla Porsche to join Audi, Jaguar, Tesla and make an electric SUV "
2019-02-28,"Tesla may be changing up its rooftop solar strategy—again Tesla is shutting stores worldwide to deliver its $35,000 Model 3. Shares are falling post-market  Tesla is moving all its sales online Tesla is finally putting a $35,000 version of the Model 3 sedan on the market, almost three years after Elon Musk started taking orders for the sedan There's finally a Tesla $35,000 Model 3 Tesla is finally putting a $35,000 version of the Model 3 sedan on the market. Watch our coverage LIVE Tesla has stopped taking orders for each of the vehicles on its website and has redirected to a page teasing an announcement this afternoon at 5 p.m. ET The “Tesla news” that Elon Musk teased in a tweet is more likely to be about its lowest-cost Model 3 sedan than about its Model Y crossover Markets are signaling that they're unfazed by Tesla's $920 million bond paydown "
2019-03-01,"The swath of initiatives Tesla unveiled Thursday is either a desperate move or a remarkably savvy strategy—depending on who you ask Theories abounded after Tesla's CEO changed his name on Twitter to ""Elon Tusk"" with an elephant emoji. The change turned out to be meaningless Tesla tumbles as Musk strategy shift widens bull-bear divide  Elon Musk has cut Tesla jobs for the third time since he said in June that the company was making the hard decision ""so that we never have to do this again"" Musk says Tesla will make as many as 600,000 cars this year. The lower end of the range? 420,000. Tesla's Model 3 for the masses has arrived, along with a bunch of questions  via @bopinion"
2019-03-02,How a former Tesla executive is blowing up luxury fashion  How a former Tesla executive is blowing up luxury fashion Correction: The NTSB is investigating an accident where the driver of a 2018 Tesla 3 died after crashing into a tractor-trailer 
2019-03-03,"From wrangling with the SEC, to announcing a $35,000 Model 3, Tesla CEO Elon Musk had quite an eventful week. Here's a recap  The NTSB is probing a fatal Tesla crash in Florida
It’s all-electric like a Tesla. It’s priced like a Ford Fiesta You could buy a Tesla, go on a road trip that's shorter than 7 days, and then return it for a full refund  A $35,000 Tesla Model 3 is available for the first time  via @TicToc "
2019-03-04,Tesla's Model Y crossover vehicle's debut is prompting concerns about a potential cannibalization of sales Elon Musk says that Tesla will unveil its Model Y crossover in less than 2 weeks The Polestar 2 is priced to beat Tesla’s best-selling Model 3 Elon Musk says that Tesla will unveil its Model Y crossover in less than two weeks 
2019-03-05,"One of Tesla’s largest investors says Elon Musk may better serve the company by stepping back every now and then Tesla investors should give up on the idea of the company being to cars what Apple is to phones Many found out only when Tesla published a blog post, sources say Elon Musk blindsided Tesla staff with plans to close many stores, sources say "
2019-03-06,"Tesla may have as many as 4,700 Model 3 cars held at Chinese ports than previously reported Investors should keep their expectations about Tesla's “ability to run a profitable Chinese business very low,” Morgan Stanley says Tesla's decision to close its showrooms and sell only online shocked investors. @skominers argues it might work out  via @bopinion"
2019-03-07,"Tesla’s U.S. sales have slowed considerably in the first 2 months of the year, according to a blog that Elon Musk has repeatedly shared on Twitter Tesla agreed to change the way it advertises the Model 3 sedan in Germany "
2019-03-08,"A new lawsuit filed by Tesla investors seeks to permanently block Elon Musk’s “unchecked use of Twitter to make inaccurate statements about the company” The time it takes to recharge a Tesla car should be halved by its new network -Tesla secures as much as $521 million in loans from Chinese banks
-Longtime China bear Kyle Bass is still bearish on the yuan
-Amazon purges suppliers

Here's what you need to know in Asia's trading day  Tesla has reached an agreement to secure loans from Chinese banks to build a vehicle and battery factory in the country "
2019-03-09,Is this Tesla's new Model S?  Tesla bull Andrew Left shares photo of what he says is the new Model S 
2019-03-10,Tesla's Elon Musk is about to urge a judge to go easy on him for tweets that U.S. regulators contend violated a court order China wants Tesla. And Elon Musk wants cash. What could go wrong? @anjani_trivedi explains  via @bopinion
2019-03-11,"Tesla’s abrupt U-turn on store closures and price hikes has some analysts saying it's ""amateur hour"" for management A former Tesla worker told the SEC many employees knew of and doubted efforts to take the company private before Elon Musk tweeted about it Tesla says it will raise car prices 3% globally but will shut fewer stores than previously announced Securing a supply of batteries will be key to Tesla’s success in the world’s biggest car market Tesla plans to raise average vehicle prices by about 3% globally and will shut fewer stores than expected BREAKING: Tesla says it plans to raise average vehicle prices by about 3% globally
"
2019-03-12,Tesla’s Elon Musk told a federal judge he’s taken his settlement with the SEC seriously Elon Musk tells a judge that a pair of tweets he sent last month about Tesla weren’t improper Tesla stores that hastily closed earlier this month are already starting to re-open 
2019-03-13,Tesla is revisiting the design of its Model 3 sedan to mull ways it could shed weight 
2019-03-14,"Before Tesla's latest big debut, take a walk back through Musk memory lane "
2019-03-15,"Tesla shares plunged 5% Friday, the worst rout for the stock following one of Elon Musk’s parties to hype a new product or service Tesla is having another tough day with tepid reaction to its Crossover. The weekly results may illustrate a longer-term problem, as Tesla shares have fallen on 7 of the 11 weeks so far this year  The string of disappointments for Tesla investors continued Elon Musk says Tesla ""would love to be"" in India this year or next Take a look at the Tesla Model Y. Bloomberg's Ed Ludlow likens it to a larger Model 3, with a similar front and bigger rear  Elon Musk reveals the Tesla Model Y, a cheaper electric crossover SUV. It will be available from the spring of 2021 and start at $39,000  And just like that, Elon has left the building.

The Tesla website says you can design and order your Model Y now, but the link doesn't appear to be working.

 #ModelY JUST IN: The standard version of the Tesla #ModelY will have a 230-mile range and cost $39,000. Long range will be $47,000  Yep, you heard Elon right: ""We will be driving a Tesla on Mars,"" he says. ""Tesla will be on Mars in 10 years.""

Back on earth, a blue Model Y drives on stage.

Follow along:  #modelY Since Musk mentioned the Gigafactory, @BW just published a feature about how Elon Musk tried to destroy a Tesla whistleblower who worked there  #modelY⚡️🚗 Tesla is about to unveil its Model Y crossover. Follow along on our live blog ⬇️

"
2019-03-16,"Tesla has a new rival in its quest to make solar rooftops happen Elon Musk took to Twitter to unveil an image of what he described as a ""teaser pic of Tesla cyberpunk truck"" that was seemingly inspired by 1980s cyberpunk movie ""Blade Runner"" Elon Musk took to Twitter to unveil an image of what he described as a ""teaser pic of Tesla cyberpunk truck"" that was seemingly inspired by 1980s cyberpunk movie ’Blade Runner’ "
2019-03-17,"Tesla guards say Musk became fixated on destroying a whistleblower
The Tesla Model Y is here. Prices will start at $39,000  "
2019-03-18,Tesla has a new rival in its quest to make solar rooftops happen  That time Elon Musk tried to destroy a Tesla whistleblower  
2019-03-19,Tesla has a new rival in its quest to make solar rooftops happen: roofers  Tesla factory employees spent almost three times as many days off the job because of work-related injuries and illness in 2018  SEC says it’s “stunning” that Elon Musk didn’t seek pre-approval of any of his Tesla tweets after judge's order The SEC has fired back at Elon Musk following his defense of two unvetted tweets about Tesla last month 
2019-03-20,The narrative around Tesla is the most cloudy that it’s been in years 
2019-03-21,"Tesla sues rival Zoox and and four of Elon Musk's former employees, accusing them of stealing confidential information "
2019-03-22,"Demand for Tesla's Model 3 sedan is expected to remain soft in the U.S. until the release of the lower-priced model next quarter, Cowen says "
2019-03-24,"Forget Tesla... it's China's e-buses that are denting oil demand ""The once impenetrable Tesla narrative appears to be eroding"" China Evergrande sets sights on taking on Tesla to become the world's biggest electric vehicle maker
"
2019-03-25,The SEC told a New York judge that she should be able to decide whether Tesla CEO Elon Musk violated the terms of his settlement Forget Tesla... it's China's e-buses that are denting oil demand  Elon Musk tweets that prices on all Tesla inventory cars worldwide will rise by about 3% on midnight of April 1  
2019-03-26,Tesla has already beaten the monthly sales record in its key Norwegian market just weeks after rolling the Model 3 out across Europe 
2019-03-27,Tesla’s new chairman defended CEO Elon Musk’s frequent tweets  Tesla’s new chairman defended Chief Executive Officer Elon Musk’s frequent tweets 
2019-03-31,"Cryptosphere cries foul after Tron founder redraws Tesla lottery
Can Tesla pull off another Model 3 production surprise? "
2019-04-01,A boom in Tesla sales means more than half of new car purchases in Norway in March were electric vehicles Tesla investors are likely hoping Elon Musk sits out a holiday he’s observed in the past: April Fools’ Day 
2019-04-02,The investors suing Tesla over Elon Musk's tweets have tied their case up in knots with a squabble over who should be the lead plaintiff 
2019-04-03,Tesla closes in on Porsche in Germany as Model 3 sales accelerate 
2019-04-04,"Elon Musk and the SEC have two weeks to work out their differences over how the he posts Tesla news on social media, or a judge said they’d hear from her It's been a tumultuous 12 months for Tesla shareholders. The stock has dropped more than 6% over that period and, with today's plunge, it's down about 19% in 2019  Attorneys for Elon Musk and the SEC are presenting oral arguments now in Manhattan federal court over whether the Tesla CEO should be held in contempt for tweets the agency says violated an earlier agreement  Tesla’s weak first-quarter deliveries has managed to unite the bullish and bearish analysts Tesla's forecast may undermine Elon Musk's legal defense, JPMorgan says Bloomberg’s Tesla Model 3 tracker blew it this time Tesla slumps 10% in pre-market trading after reporting a record decline in deliveries during the first quarter  Tesla slumps 8% in pre-market trading after reporting a record decline in deliveries during the first quarter  Tesla reported a drop-off in deliveries in the first quarter, missing analysts' estimates for the Model 3 "
2019-04-05,Tesla board probed allegation that Elon Musk pushed employee 
2019-04-07,"Fiat Chrysler is teaming up with Tesla to comply with stricter EU emission rules Tesla's board probed an allegation that Elon Musk pushed an employee in a September incident but concluded there was no “physical altercation” Elon Musk praised a security lab’s findings of flaws in Tesla's driver-assistance system Autopilot Tesla mania means more than half of Norway's car sales are now electric
"
2019-04-08,"Elon Musk told a federal judge he had dramatically reduced his tweets about Tesla. 

Has he really? We crunched the numbers to find out "
2019-04-09,Tesla opens a new quarter with another round of sales staff cuts 
2019-04-11,"Tesla and Panasonic’s plan to suspend the expansion of their battery plant suggests they don't expect to achieve projected sales volumes, says one analyst Tesla and Panasonic are suspending plans to expand the capacity of their $4.5 billion Gigafactory plant, Nikkei reports "
2019-04-12,Investor David Einhorn says the ‘wheels are falling off’ for Tesla 
2019-04-13,"Tesla just made it harder to buy its cheapest $35,000 electric car "
2019-04-14,"Musk Tweets That Tesla Will Make Over 500k Cars In The Next Year Tesla just made it harder to buy its standard $35,000 Model 3  Tesla managed to engineer an economist’s dream Elon Musk says Panasonic cell lines at Tesla's Nevada battery factory have been holding up production of Model 3 sedans. "
2019-04-15,"""Experiential retail"" was supposed to save the mall, but a study shows that a Tesla showroom, Apple store, Eataly or Starbucks Roastery doesn't provide a huge boost  Breakups are tough. But for Panasonic, staying in a toxic relationship with Tesla is worse, writes @anjani_trivedi  via @bopinion"
2019-04-16,"Americans associate electric cars with the luxury of Tesla. But the No. 1 producer of plug-in vehicles globally attracts a tiny fraction of the attention of Elon Musk’s company China is a critical market for electric cars. But at the Shanghai auto show, Tesla's latest offering was a no-show "
2019-04-17,Tesla’s first corporate impact report puts a hard number on the electric-car maker's CO2 emissions. A Tesla analyst highlights gloom but no doom for 2019 
2019-04-19,"Tesla is proposing a series of changes to its 11-member board of directors at its annual shareholder meeting ""Musk never admits the crisis in real time.” 

The man who shorted the stock of Lehman Brothers in July 2007 is betting that Elon Musk’s Tesla is doomed to fail  via @bopinion"
2019-04-20,"Tesla is shaking up its board
"
2019-04-21,"VW unveils apple-skinned SUV challenger to Tesla's Model X Tesla made it harder to buy its cheapest $35,000 electric car "
2019-04-22,"Demand concerns at Tesla lead to a new analyst downgrade Tesla investors might be eagerly awaiting the company’s first-quarter results, but the electric-vehicle maker is looking further into the future Oil surges, Tesla picks fights, and Dems got the Mueller report - now what? Here's what is moving markets today  Elon Musk’s war with Tesla's short sellers just got weirder Tesla is investigating an incident where one of its electric cars apparently caught fire in Shanghai "
2019-04-23,"Tesla and Elon Musk made some bold claims at the company’s investor day on Monday, but analysts are far from convinced Tesla's reality remains stubbornly undistorted  via @bopinionElon Musk says Tesla has designed the ""best chip in the world"" and ""it’s in the cars right now.""

Catch up on Tesla's investor day  Elon Musk makes self-driving technology Tesla's costly new calling "
2019-04-24,"A year ago, Tesla lost its throne as king of the U.S. rooftop solar business. Now, it may get relegated to third place. Tesla snaps its earnings streak, posting a $494 million loss
The time has finally come for the market to find out just how ugly Tesla's first quarter was, after disappointing delivery numbers were announced earlier this month Tesla is bringing back its cheaper Model S and Model X A former Tesla engineer is now the CEO of a rival electric-car startup funded by Saudi Arabia’s sovereign wealth fund Elon Musk's boasts that Tesla made the best chips in the world clashes with reality "
2019-04-25,"Elon Musk has once again shed light on how Tesla plans to take on massive industries outside the automotive and clean-energy Tesla's first quarter was one of the ""top debacles” ever seen by one long-time tech analyst Elon Musk signals that Tesla's factory in China will miss its output target this year "
2019-04-26,"Elon Musk and the SEC say they are settling their legal fight over his tweets about Tesla BREAKING: Elon Musk and the SEC settle legal fight over his tweets about Tesla. For our live coverage, check out: Tesla has started producing vehicles that use a self-driving computer designed in-house and transitioned away from chips made by Nvidia Ford’s blowout earnings have sent the automaker’s market capitalization past Tesla’s Prominent short-seller gives up on being a Tesla bull -U.S.-China trade talks circle around pharma
-Tesla’s quarter proved to be one of “top debacles” in 20 years of tech 
-Joe Biden throws his hat in the presidential ring 

Here's what you need to know for Asia's trading day  "
2019-04-27,Ford pushed ahead of Tesla this week in market capitalization   
2019-04-29,"A key measure of Tesla's inventory, which includes vehicles available for sale, exceeded $2 billion for the first time Tesla's multibillion-dollar factory on the outskirts of Shanghai is taking shape "
2019-04-30,A Tesla analyst is disappointed Elon Musk neglected to mention that a source of revenue last quarter was the sale of certain regulatory credits 
2019-05-01,Tesla has been sued by the family of a man who died in a fatal crash allegedly caused by an error in his car's Autopilot navigation system 
2019-05-02,"Elon Musk described autonomous-driving “transformative” to Tesla in a call aimed at ginning up interest in its debt and stock offering While Tesla looks to raise more capital, Elon Musk's personal credit lines drop Tesla is seeking to raise about $2 billion through offerings of debt and common stock California man who Tesla accused of spying and harassing employees says carmaker is trying to silence his criticism.

""Mr. Hothi endangered no one, threatened no one, and harassed no one,” his lawyer says. "
2019-05-03,"FAANG stocks are on the rise today, with Amazon and even Tesla getting a boost  A Tesla manager sees a risk of a shortage of battery minerals in the future -India begins evacuations as Cyclone Fani approaches
-Trump and Xi ponder their next meeting
-Tesla plans to raise another $2 billion

Here's what you need to know for Asia's trading day
 "
2019-05-05,Fidelity's mutual funds sold more than one million shares of Tesla in March 
2019-05-06,Tesla has a new plan to revive its foundering solar business 
2019-05-07,Hedge fund manager David Einhorn said he expects to make a profit off his short on Tesla 
2019-05-08,"Sunrun's CEO doesn't mind solar panel rival Tesla getting all the attention, saying it ""raises the boat for everybody” Volkswagen is about to find out whether consumers will back its $34 billion strategy to topple Tesla as the electric-car leader "
2019-05-09,The company that makes batteries for Tesla predicted a drop in earnings and sales 
2019-05-10,.@elonmusk sent a series of tweets loaded with double entendre after a video surfaced this week of two people having sex in a Tesla operating on Autopilot  Musk courts controversy with tweets on sex video filmed in Tesla 
2019-05-12,"Elon Musk, who’s had federal regulators scrutinizing his Twitter feed and Tesla’s Autopilot technology, invited fresh attention to both by making light of a pornographic video filmed inside one of the company’s cars "
2019-05-13,The re-escalation of a trade war between the U.S. and China is hammering Tesla shares  
2019-05-14,"In about a year, Volkswagen may catch up to Tesla's capacity to make electric cars Tesla suddenly catches fire in Hong Kong parking lot, Times says "
2019-05-16,Tesla is rolling out an over-the-air software update for two of its vehicles to improve safety following a recent fire Tesla is rolling out Model S and Model X software updates after parked car caught fire in Hong Kong 
2019-05-17,Tesla sank to a two-year low after Elon Musk told employees the company will be scrutinizing every dollar it spends in a “hardcore” focus on costs 
2019-05-20,"Mark-to-market profits for Tesla short sellers have exceeded $1 billion in May What Tesla has in common with the last ""Game of Thrones"" season  via @bopinionTesla is 📉 as analyst says company faces a ""code-red situation""  Tesla faces a ""Kilimanjaro-like uphill climb"" to hit profitability in the second half, analyst says "
2019-05-21,"Morgan Stanley slashes its worst-case estimate for Tesla to just $10 a share  China warns it will fight back, Trump’s battle with Congress heats up, and Tesla bears circle. Here’s our daily U.S. markets briefing  "
2019-05-22,"Tesla's woes make it a ""restructuring story,"" a Morgan Stanley analyst said a private call with investors Tesla senior managers and directors—excluding Elon Musk—are on pace to collect the most money from selling stock in at least 6 years Another analyst is cutting his price target for Tesla, after it fell on Tuesday to the lowest since December 2016 Man who joked with Elon Musk about sheep says he landed job at Tesla "
